<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
210730;000000;3789.3300000;3793.2600000;3759.9600000;3771.5800000;90383141686
210802;000000;3793.0600000;3801.0500000;3781.4500000;3788.1000000;63268970992
210803;000000;3779.9500000;3797.3000000;3772.2200000;3793.6900000;60044712055
210804;000000;3808.8900000;3814.6300000;3795.7500000;3810.6200000;58560970563
210805;000000;3801.4200000;3833.7900000;3801.3500000;3833.7500000;64174517898
210806;000000;3835.9200000;3837.1100000;3802.4900000;3805.3600000;83618356373
210809;000000;3791.5900000;3839.5600000;3790.7800000;3835.1100000;93856126254
210810;000000;3849.6200000;3866.8100000;3844.1400000;3862.3200000;70869559722
210811;000000;3875.9100000;3886.3700000;3856.8000000;3877.3700000;64946160486
210812;000000;3879.6100000;3897.6400000;3877.4900000;3888.8600000;58995486776
210813;000000;3882.1700000;3894.9900000;3866.6900000;3873.0000000;49402924004
210816;000000;3859.5100000;3896.8700000;3855.6200000;3895.3100000;61882250966
210817;000000;3893.8500000;3944.1400000;3893.7500000;3943.0100000;78314801881
210818;000000;3944.0000000;3948.5500000;3912.2400000;3925.1700000;65126681126
210819;000000;3882.7900000;3883.1600000;3841.3900000;3853.9800000;94778947380
210820;000000;3868.7900000;3871.2800000;3826.7000000;3832.7000000;64019472037
210823;000000;3861.9900000;3884.5100000;3856.3900000;3883.0100000;55374714336
210824;000000;3899.3000000;3904.8600000;3864.3700000;3888.8700000;71112352618
210825;000000;3892.0100000;3895.3800000;3868.7500000;3886.6400000;56067443006
210826;000000;3875.5000000;3876.2600000;3838.6300000;3851.5700000;61355676742
210827;000000;3862.5600000;3887.3800000;3844.4900000;3887.3800000;61637607382
210830;000000;3900.9600000;3928.5000000;3900.9600000;3928.5000000;67029032620
210831;000000;3933.3500000;3938.5600000;3904.7500000;3918.9600000;115410808075
210901;000000;3926.1500000;3972.0800000;3925.7500000;3971.0200000;98045390293
210902;000000;3983.8700000;3994.1200000;3968.1700000;3990.7700000;94088508766
210903;000000;3976.6200000;4001.7000000;3964.2200000;4001.7000000;87545857587
210906;000000;4004.0300000;4028.2500000;4004.0300000;4028.2500000;78300647928
210907;000000;4036.0800000;4043.3300000;4004.9300000;4010.1600000;79648503126
210908;000000;4016.1500000;4030.6000000;3984.9100000;4017.3700000;98330912087
210909;000000;4006.4800000;4009.2500000;3982.7100000;3993.5600000;79262557802
210910;000000;3993.2400000;4008.4400000;3987.9300000;4002.6600000;67395468679
210913;000000;4018.8000000;4041.1600000;4001.6300000;4041.1600000;80797856046
210914;000000;4053.2600000;4061.9000000;4037.4600000;4055.7000000;117176811037
210915;000000;4060.2200000;4081.5200000;4049.9300000;4065.5300000;129310456198
210916;000000;4070.0600000;4073.6200000;4028.1600000;4045.1000000;135475319549
210917;000000;4043.6000000;4054.3500000;4014.2900000;4035.1700000;124798948656
210920;000000;3987.0300000;3991.0500000;3955.3100000;3969.6100000;91582255874
210921;000000;3983.3800000;3994.4700000;3962.2100000;3970.4800000;91816657966
210922;000000;4002.8400000;4032.2500000;4000.0900000;4030.9800000;85009655132
210923;000000;4056.0300000;4058.1400000;4020.5900000;4052.1400000;96119809085
210924;000000;4050.8600000;4051.6100000;4017.4500000;4038.2300000;85939190976
210927;000000;4074.7100000;4083.5800000;4062.3600000;4081.2200000;103262152570
210928;000000;4109.8000000;4112.1100000;4051.0300000;4065.4600000;133275755302
210929;000000;4039.3100000;4076.5900000;4039.3100000;4058.3700000;93671418628
210930;000000;4083.2700000;4106.7100000;4065.1900000;4103.5200000;128962106331
211001;000000;4074.0500000;4104.4700000;4065.6000000;4086.9900000;84658037544
211004;000000;4107.2000000;4131.1900000;4101.0500000;4112.7200000;142165721406
211005;000000;4132.2900000;4225.1600000;4132.1600000;4223.8500000;177528574966
211006;000000;4261.8400000;4266.5600000;4163.8600000;4171.7100000;207570527409
211007;000000;4227.0200000;4238.6100000;4179.8200000;4228.0200000;159646150640
211008;000000;4230.8200000;4254.1200000;4217.2300000;4238.0000000;107467437824
211011;000000;4261.3000000;4284.3900000;4247.2000000;4279.8700000;126278549075
211012;000000;4258.6000000;4275.5800000;4250.2100000;4263.8000000;99513566630
211013;000000;4257.4800000;4258.6800000;4190.7900000;4243.9200000;131717605287
211014;000000;4282.9900000;4292.5400000;4259.1300000;4259.1300000;106578689462
211015;000000;4278.9700000;4281.5200000;4247.8600000;4261.8200000;92477305241
211018;000000;4251.0700000;4257.5800000;4225.6500000;4248.3300000;97597419393
211019;000000;4256.6300000;4279.2000000;4236.3800000;4276.2600000;102701256638
211020;000000;4286.4200000;4290.9100000;4258.1400000;4287.5200000;90644389172
211021;000000;4271.6800000;4282.1500000;4215.1200000;4218.6300000;86099365356
211022;000000;4216.5100000;4246.2200000;4196.9600000;4196.9600000;79583588420
211025;000000;4217.0300000;4254.9800000;4184.9700000;4254.9800000;94919008933
211026;000000;4254.5200000;4259.8300000;4234.4100000;4235.8700000;92765286494
211027;000000;4213.4500000;4234.9100000;4190.7400000;4229.5300000;86466892036
211028;000000;4207.6800000;4220.0100000;4157.6600000;4189.6600000;130293110519
211029;000000;4183.7100000;4186.5100000;4116.4200000;4150.0000000;107059182726
211101;000000;4155.6000000;4224.3700000;4155.6000000;4221.4900000;83296648566
211102;000000;4235.3200000;4245.2700000;4196.7700000;4207.5300000;78622643020
211103;000000;4189.4400000;4191.8200000;4158.4300000;4184.8700000;64555281490
211105;000000;4176.6400000;4181.8400000;4159.9300000;4174.7600000;68574448693
211108;000000;4202.6400000;4220.6600000;4189.0900000;4218.2700000;79770769112
211109;000000;4204.6700000;4225.6200000;4181.7500000;4187.3300000;82165383882
211110;000000;4192.6200000;4195.5100000;4151.6000000;4172.4700000;79833014834
211111;000000;4142.7400000;4189.3500000;4126.5200000;4189.3500000;103958488838
211112;000000;4179.1700000;4179.4900000;4089.7600000;4121.6600000;202740512757
211115;000000;4119.1600000;4161.7900000;4111.1800000;4135.1400000;122713182673
211116;000000;4149.4500000;4158.3100000;4094.3900000;4120.0200000;116615412016
211117;000000;4116.3000000;4149.0200000;4102.1600000;4149.0200000;93211010829
211118;000000;4114.5600000;4150.4200000;4082.3400000;4093.8500000;107954247297
211119;000000;4123.0600000;4126.5800000;4000.6000000;4016.4700000;151731379910
211122;000000;4005.2100000;4016.9700000;3872.7700000;3872.7700000;202537352492
211123;000000;3830.5100000;3974.7600000;3777.0200000;3960.3300000;203516033130
211124;000000;4008.2700000;4021.0800000;3914.1700000;3950.5600000;134391428769
211125;000000;3976.6200000;3990.6200000;3932.7400000;3947.8200000;73795305671
211126;000000;3837.2100000;3876.1300000;3810.9800000;3810.9800000;143736310484
211129;000000;3872.7100000;3928.0200000;3846.6800000;3879.5400000;130442026073
211130;000000;3830.6000000;3901.1000000;3830.6000000;3890.5900000;199222123428
211201;000000;3903.9100000;3962.2200000;3900.1600000;3959.2900000;119398778996
211202;000000;3940.3500000;3972.7100000;3915.1200000;3947.5400000;109794052027
211203;000000;3974.5900000;3976.7400000;3905.3800000;3913.0600000;82863590798
211206;000000;3936.3000000;3937.5400000;3800.7600000;3810.1000000;98654730807
211207;000000;3859.4600000;3880.5700000;3810.3800000;3873.2000000;126974498053
211208;000000;3907.9100000;3915.6500000;3773.6100000;3773.6100000;161041968329
211209;000000;3799.5700000;3847.0900000;3780.3000000;3813.2900000;110112128525
211210;000000;3806.6300000;3813.8300000;3760.2300000;3760.2300000;81205993175
211213;000000;3793.4700000;3793.6600000;3614.2100000;3618.3100000;147493805997
211214;000000;3541.1400000;3638.4900000;3541.1400000;3619.3900000;153871082525
211215;000000;3653.0700000;3666.5300000;3609.2500000;3621.8200000;103323842379
211216;000000;3712.5700000;3754.7500000;3701.4700000;3750.3600000;141975091235
211217;000000;3725.7800000;3739.3100000;3697.0900000;3723.2700000;126638171202
211220;000000;3664.2200000;3674.2100000;3629.8800000;3669.0500000;88713356364
211221;000000;3708.7800000;3713.3500000;3670.3200000;3693.0200000;81527849528
211222;000000;3709.9700000;3759.1000000;3699.1300000;3746.7500000;86756346197
211223;000000;3748.2600000;3750.1500000;3691.3300000;3704.6000000;74372140093
211224;000000;3698.0900000;3702.7200000;3654.1700000;3702.7200000;44313579092
211227;000000;3713.2500000;3741.7900000;3710.0400000;3740.6300000;48803438344
211228;000000;3768.4000000;3790.1400000;3751.3700000;3777.5600000;63514063658
211229;000000;3757.3400000;3770.0800000;3727.5400000;3741.0700000;60036690475
211230;000000;3757.0700000;3789.5200000;3741.2800000;3787.2600000;61262170097
220103;000000;3824.4500000;3866.1000000;3824.2900000;3852.5000000;52000152422
220104;000000;3881.4900000;3891.9400000;3846.9000000;3873.4900000;62198131789
220105;000000;3858.1800000;3875.0900000;3805.0600000;3815.0500000;59689787996
220106;000000;3756.9800000;3783.9300000;3720.3800000;3753.2900000;82917628795
220107;000000;3772.0400000;3772.0400000;3772.0400000;3772.0400000;0
220110;000000;3798.2000000;3806.7200000;3727.1800000;3738.6800000;84756074768
220111;000000;3759.1000000;3800.7000000;3751.5500000;3785.2900000;80504250338
220112;000000;3791.9500000;3841.6000000;3784.3300000;3829.9500000;100292294299
220113;000000;3812.9500000;3818.9000000;3664.5800000;3674.7300000;178350360231
220114;000000;3706.3300000;3723.5100000;3512.3100000;3596.9800000;252896656063
220117;000000;3633.2800000;3650.9900000;3501.9400000;3560.3500000;155507751559
220118;000000;3523.3500000;3534.5600000;3297.4600000;3328.9400000;302105860310
220119;000000;3278.3700000;3499.9700000;3259.1900000;3436.8200000;255260733527
220120;000000;3523.9100000;3533.6100000;3404.4600000;3516.0200000;190375738879
220121;000000;3421.1000000;3503.7100000;3407.5000000;3439.2500000;179748854688
220124;000000;3419.9500000;3419.9500000;3158.8700000;3235.2800000;262206936053
220125;000000;3319.4100000;3330.9000000;3230.7100000;3258.7400000;156152395116
220126;000000;3334.3300000;3412.1500000;3276.0600000;3357.6600000;159874113787
220127;000000;3289.1000000;3525.6800000;3289.1000000;3455.9300000;235798123420
220128;000000;3517.7800000;3534.2700000;3446.2400000;3488.6000000;141881992145
220131;000000;3525.2200000;3566.0400000;3523.3800000;3530.3800000;116515413050
220201;000000;3573.4400000;3584.7100000;3532.6800000;3548.1700000;108708997267
220202;000000;3575.4300000;3580.1700000;3516.5000000;3543.8000000;110252155320
220203;000000;3503.8600000;3519.2300000;3447.1700000;3471.1800000;101669152475
220204;000000;3500.8100000;3556.1600000;3464.3400000;3471.0100000;124374644198
220207;000000;3516.9700000;3521.0200000;3438.1800000;3470.7800000;73472093094
220208;000000;3500.5400000;3551.6500000;3488.1000000;3551.6500000;119454660215
220209;000000;3595.7200000;3638.9300000;3580.4500000;3638.9300000;136146836004
220210;000000;3630.5500000;3655.7600000;3592.8300000;3655.7600000;135916656910
220211;000000;3582.0200000;3596.4400000;3514.1200000;3546.6200000;135495678973
220214;000000;3417.5800000;3523.2500000;3404.3500000;3481.3800000;187116026359
220215;000000;3541.9400000;3613.9700000;3515.2400000;3600.2900000;183789691682
220216;000000;3678.0400000;3682.8400000;3608.4100000;3646.4100000;139325673456
220217;000000;3583.8000000;3594.3100000;3498.4700000;3511.0800000;164701170290
220218;000000;3552.0200000;3564.2700000;3371.0500000;3393.3100000;175838062680
220221;000000;3450.2300000;3452.1300000;2910.9000000;3036.8800000;467868429375
220222;000000;2840.9300000;3112.7500000;2756.6900000;3084.7400000;421419357961
220224;000000;2734.4300000;2739.5100000;1684.5100000;2058.1200000;245669750211
220225;000000;2261.3300000;2552.4600000;2256.0900000;2470.4800000;189326255840
220324;000000;2484.5800000;2761.1700000;2457.4700000;2578.5100000;99552862335
220325;000000;2636.5100000;2664.7400000;2470.6900000;2484.1300000;48925830920
220328;000000;2480.3400000;2482.6000000;2407.6300000;2430.7000000;25916725335
220329;000000;2446.9400000;2538.2000000;2364.2100000;2408.4900000;59042545552
220330;000000;2463.9400000;2513.0300000;2462.2300000;2513.0300000;39677438574
220331;000000;2537.6400000;2703.5100000;2537.6400000;2703.5100000;79976615431
220401;000000;2724.7900000;2817.7200000;2724.7900000;2759.6400000;77889570757
220404;000000;2788.8800000;2835.2500000;2682.8000000;2787.6900000;67669493914
220405;000000;2801.1700000;2807.4700000;2576.3400000;2662.7900000;68455343648
220406;000000;2629.5200000;2696.7700000;2596.6200000;2611.4300000;45467853793
220407;000000;2618.9800000;2653.4700000;2618.9800000;2635.3900000;33654845571
220408;000000;2649.1600000;2656.3300000;2554.7200000;2592.7200000;30914222684
220411;000000;2595.1600000;2623.6400000;2557.1600000;2557.1600000;26764999459
220412;000000;2560.4300000;2570.6500000;2472.2800000;2540.9900000;33164958913
220413;000000;2549.4600000;2558.5400000;2517.4400000;2528.4200000;18972847785
220414;000000;2531.1400000;2533.7000000;2404.0000000;2404.7300000;24297480572
220415;000000;2403.2900000;2431.8000000;2353.6200000;2424.9900000;24525071213
220418;000000;2436.0700000;2447.5600000;2338.7700000;2342.6300000;23208126372
220419;000000;2343.9600000;2343.9600000;2216.6100000;2317.4600000;35570646756
220420;000000;2329.3100000;2374.8700000;2271.8100000;2330.7300000;34621262845
220421;000000;2335.1400000;2341.1000000;2260.9400000;2271.0500000;28365107262
220422;000000;2267.4600000;2290.0400000;2223.7500000;2232.2300000;32252904723
220425;000000;2236.3200000;2236.3200000;2168.1800000;2186.2200000;22513872478
220426;000000;2193.2800000;2347.6500000;2192.2400000;2318.4600000;42971225629
220427;000000;2326.0300000;2427.4100000;2306.1500000;2424.2800000;48933607057
220428;000000;2434.8600000;2505.8700000;2379.4100000;2383.6600000;60903939681
220429;000000;2390.8300000;2448.2100000;2390.8300000;2445.1700000;41350145406
220504;000000;2444.0600000;2464.0600000;2373.1600000;2373.1600000;25871567919
220505;000000;2379.0400000;2412.7400000;2379.0400000;2404.8000000;17339372162
220506;000000;2403.5800000;2403.5800000;2372.5800000;2393.0300000;17988778519
220511;000000;2389.5500000;2414.6500000;2367.4800000;2387.1400000;18748791384
220512;000000;2381.9400000;2385.8500000;2283.4700000;2297.8900000;22757469348
220513;000000;2316.7800000;2321.9100000;2283.4200000;2307.5000000;15587963426
220516;000000;2308.0400000;2379.3300000;2307.3500000;2364.6000000;25835262714
220517;000000;2378.0800000;2425.1300000;2371.9900000;2424.1000000;35155323998
220518;000000;2443.4300000;2489.9800000;2443.4300000;2445.3000000;42082880843
220519;000000;2453.4400000;2454.8300000;2414.6300000;2436.5700000;23084439112
220520;000000;2442.2500000;2451.0200000;2365.8500000;2373.2600000;26135422259
220523;000000;2380.6500000;2387.9500000;2300.8200000;2301.8500000;25234505593
220524;000000;2300.1100000;2317.8100000;2229.2800000;2293.6200000;34486549470
220525;000000;2306.2900000;2340.1800000;2291.3200000;2340.1800000;28614297177
220526;000000;2351.6000000;2415.0300000;2327.9700000;2413.0600000;64313903637
220527;000000;2427.2700000;2439.2000000;2400.0100000;2407.5900000;34577818987
220530;000000;2423.6400000;2432.8700000;2376.6100000;2400.3900000;27362290245
220531;000000;2397.5000000;2397.5000000;2352.0100000;2355.7500000;20583143939
220601;000000;2346.5300000;2385.4900000;2338.9000000;2374.6000000;23136046109
220602;000000;2375.4900000;2382.1200000;2337.6900000;2340.1700000;25932631244
220603;000000;2342.5900000;2347.9900000;2286.9300000;2308.0300000;36627588204
220606;000000;2311.9100000;2321.1500000;2277.2600000;2282.1600000;23448570992
220607;000000;2283.4900000;2294.1600000;2239.7200000;2291.6200000;24666566256
220608;000000;2299.8500000;2342.6800000;2298.9300000;2318.8500000;33897215727
220609;000000;2321.9200000;2322.6400000;2275.2200000;2293.9900000;24728094168
220610;000000;2281.1000000;2295.9200000;2274.3800000;2285.5200000;22088517577
220614;000000;2280.0200000;2308.2400000;2261.2600000;2289.7500000;30568408336
220615;000000;2290.7600000;2320.4000000;2282.9800000;2318.9600000;31605753326
220616;000000;2327.2100000;2374.1200000;2318.2100000;2369.7500000;35186566862
220617;000000;2373.0700000;2382.2900000;2345.4700000;2353.9800000;21836272993
220620;000000;2358.7300000;2404.4000000;2357.4100000;2404.4000000;34217312399
220621;000000;2409.9200000;2415.1300000;2357.2900000;2358.8100000;47500778316
220622;000000;2345.9000000;2373.5200000;2320.9800000;2373.5200000;43221533037
220623;000000;2375.8100000;2404.5400000;2350.2800000;2404.5400000;48741423113
220624;000000;2405.9800000;2414.0200000;2372.1500000;2391.5100000;32432551406
220627;000000;2387.5500000;2417.0600000;2385.2100000;2417.0600000;32253541974
220628;000000;2419.5200000;2419.5200000;2392.2600000;2408.7500000;43568532524
220629;000000;2406.5200000;2406.5200000;2370.4700000;2378.5500000;39604196622
220630;000000;2378.0500000;2406.1100000;2184.9100000;2204.8500000;112638996436
220701;000000;2197.9000000;2237.8600000;2165.1300000;2206.6100000;51680222696
220704;000000;2205.6600000;2240.6300000;2197.4700000;2204.6600000;38902580344
220705;000000;2215.3000000;2238.6200000;2187.5900000;2226.6400000;46881567920
220706;000000;2228.3600000;2273.0400000;2214.2800000;2221.8800000;42008762986
220707;000000;2221.3400000;2239.4800000;2206.2600000;2226.6500000;29754995517
220708;000000;2226.5600000;2234.4400000;2202.8100000;2222.5100000;22335253198
220711;000000;2214.7300000;2224.1700000;2156.5700000;2162.3400000;30391011160
220712;000000;2156.1800000;2156.1800000;2105.4000000;2133.7700000;33390596143
220713;000000;2137.5900000;2142.3300000;2064.5800000;2073.6800000;28968957122
220714;000000;2073.1500000;2105.3200000;2049.5700000;2063.3000000;25898976040
220715;000000;2070.0200000;2109.5200000;2056.9200000;2109.5200000;24100099960
220718;000000;2122.8500000;2127.7000000;2083.1600000;2096.4200000;21244783146
220719;000000;2085.7900000;2085.7900000;2047.3300000;2071.2800000;22915918788
220720;000000;2077.0000000;2098.8800000;2067.3700000;2075.2400000;25135007250
220721;000000;2074.5700000;2074.9200000;2022.3800000;2053.6400000;27105627786
220722;000000;2057.0400000;2099.6800000;2053.2700000;2096.7500000;24229418541
220725;000000;2101.6600000;2132.6800000;2090.2200000;2128.9600000;28281639123
220726;000000;2138.7200000;2192.4200000;2136.4100000;2192.4200000;35255759894
220727;000000;2200.4600000;2220.6900000;2185.1700000;2196.2200000;35460425359
220728;000000;2208.3500000;2213.2100000;2169.2100000;2189.1600000;27551530234
220729;000000;2187.6700000;2213.8100000;2181.1500000;2213.8100000;25880041554
220801;000000;2212.7600000;2220.7300000;2179.0400000;2180.0900000;34353724180
220802;000000;2174.5100000;2178.6700000;2137.3000000;2137.3000000;27855508529
220803;000000;2141.3500000;2156.3200000;2123.9200000;2123.9200000;26332384518
220804;000000;2122.8300000;2137.4300000;2111.9400000;2116.5800000;22478030017
220805;000000;2120.1300000;2124.0900000;2052.1100000;2054.2900000;36867057426
220808;000000;2108.2400000;2119.1500000;2086.9800000;2088.4000000;27530764797
220809;000000;2095.7500000;2136.8000000;2071.7700000;2136.8000000;26347958152
220810;000000;2138.8100000;2158.8700000;2128.6500000;2151.5000000;27174636228
220811;000000;2157.1700000;2174.6400000;2128.5700000;2133.1100000;29573613637
220812;000000;2133.7800000;2150.8300000;2117.2100000;2147.3300000;21659104606
220815;000000;2147.7600000;2165.7500000;2139.4500000;2165.1200000;22626366136
220816;000000;2174.8500000;2208.3300000;2168.2600000;2208.3300000;27493961973
220817;000000;2213.4300000;2224.9300000;2187.0000000;2188.5600000;28018292630
220818;000000;2186.4500000;2197.9000000;2176.0200000;2194.3100000;19227155150
220819;000000;2199.6000000;2199.6000000;2179.6600000;2195.1600000;19362876772
220822;000000;2192.6100000;2231.1200000;2187.0400000;2228.1100000;25412377927
220823;000000;2234.0800000;2261.5300000;2233.8000000;2260.0800000;34036642405
220824;000000;2263.6300000;2273.6500000;2243.2500000;2248.2200000;25168158108
220825;000000;2253.6800000;2266.1400000;2234.9200000;2246.3400000;24411631881
220826;000000;2251.5900000;2268.8900000;2239.6700000;2268.8900000;18017030533
220829;000000;2267.5700000;2296.3300000;2264.0800000;2296.3300000;26793242105
220830;000000;2300.0700000;2314.4800000;2292.6300000;2306.6200000;50500149518
220831;000000;2369.7400000;2421.6100000;2368.4200000;2400.0800000;101748597785
220901;000000;2404.4100000;2448.4100000;2380.0100000;2445.7700000;56838184613
220902;000000;2440.5700000;2474.6800000;2431.8800000;2471.4500000;63406483981
220905;000000;2470.8200000;2488.4400000;2441.2700000;2488.4400000;45567823664
220906;000000;2487.7600000;2492.0300000;2382.4500000;2425.3300000;64324531104
220907;000000;2417.2500000;2436.6400000;2394.8900000;2401.5700000;39048367690
220908;000000;2396.3600000;2407.3900000;2378.3000000;2390.2700000;33513678079
220909;000000;2396.0700000;2426.7600000;2393.6800000;2426.0600000;29985353527
220912;000000;2419.7700000;2465.1000000;2413.7500000;2449.6500000;35706845247
220913;000000;2459.7500000;2465.4400000;2438.8200000;2446.8900000;28809127013
220914;000000;2437.1500000;2438.6000000;2400.2200000;2435.8900000;34279274961
220915;000000;2435.1700000;2457.0200000;2418.4800000;2446.5900000;35957673660
220916;000000;2445.9200000;2469.0200000;2427.9900000;2431.6100000;39536559167
220919;000000;2435.4700000;2452.8400000;2427.2800000;2430.5400000;26051423938
220920;000000;2430.5300000;2436.2000000;2171.9200000;2215.6700000;128618288248
220921;000000;2052.8900000;2186.1600000;2002.7300000;2130.7100000;79018199064
220922;000000;2142.3000000;2216.8500000;2142.3000000;2190.8700000;69402243859
220923;000000;2191.1500000;2192.2600000;2071.3700000;2089.8700000;56584605818
220926;000000;2054.5600000;2054.5600000;1841.4200000;1933.3500000;135832059243
220927;000000;1930.5800000;1975.2000000;1904.3200000;1953.4600000;52617775231
220928;000000;1971.6300000;2018.9400000;1948.2800000;1963.8600000;49087660321
220929;000000;2000.4100000;2005.7400000;1917.7100000;1953.7700000;42213898795
220930;000000;1983.7400000;2004.8900000;1872.9500000;1957.3100000;99965222809
221003;000000;1991.8800000;2047.5400000;1972.7700000;2041.9600000;44244631719
221004;000000;2071.1900000;2079.6200000;2016.6400000;2046.4200000;46340604207
221005;000000;2037.8200000;2045.5900000;1971.9700000;2029.8800000;53385289689
221006;000000;2032.5200000;2053.8600000;2015.0900000;2020.6300000;35023055337
221007;000000;2005.2700000;2006.3400000;1940.0300000;1944.7500000;41254354615
221010;000000;1783.6600000;1917.4200000;1778.0400000;1916.9700000;56268732487
221011;000000;1928.7400000;1952.7600000;1909.3600000;1949.4600000;31777861420
221012;000000;1973.0600000;1974.2100000;1938.0300000;1951.6500000;27429919745
221013;000000;1950.2400000;1975.8100000;1941.2400000;1955.2000000;25227086351
221014;000000;1964.2600000;1965.7700000;1933.3300000;1950.9800000;23758138548
221017;000000;1959.6000000;2013.6100000;1955.8600000;2012.8500000;32220066149
221018;000000;2031.5600000;2039.5900000;1999.6400000;2032.4000000;33744778096
221019;000000;1987.9600000;2005.9000000;1953.7400000;1978.4000000;35772168639
221020;000000;2000.4600000;2032.4000000;1991.0900000;2025.5100000;35816197494
221021;000000;2025.4700000;2049.0000000;2000.6800000;2043.7100000;35151177574
221024;000000;2072.6700000;2088.0500000;2048.5700000;2063.9500000;32539502084
221025;000000;2066.5500000;2130.6500000;2058.3400000;2130.6500000;42828844316
221026;000000;2132.0100000;2144.4700000;2093.1200000;2120.5800000;41975536498
221027;000000;2134.1000000;2164.6400000;2123.6900000;2164.6400000;40955917146
221028;000000;2150.9400000;2171.5500000;2131.0100000;2167.7000000;43329427913
221031;000000;2174.4000000;2184.1300000;2155.8400000;2166.6100000;31195556885
221101;000000;2179.1500000;2185.6000000;2161.2600000;2174.3500000;21687500900
221102;000000;2178.2500000;2184.6300000;2160.6400000;2173.8400000;22015935418
221103;000000;2145.5400000;2156.7200000;2123.3600000;2155.9200000;25774134797
221107;000000;2176.3300000;2208.7800000;2172.4100000;2208.7800000;41388722359
221108;000000;2213.7400000;2221.1300000;2188.3700000;2207.2000000;37706169394
221109;000000;2199.9900000;2205.7800000;2166.5600000;2166.5600000;32105706505
221110;000000;2172.8800000;2211.1800000;2161.7400000;2210.0200000;50694910265
221111;000000;2221.7600000;2224.8600000;2204.3300000;2217.4400000;34945588732
221114;000000;2230.9000000;2245.8500000;2221.4300000;2244.7700000;39607065282
221115;000000;2250.0200000;2254.8100000;2211.2800000;2223.2600000;36508959747
221116;000000;2201.2500000;2232.8200000;2192.0400000;2227.1900000;29016916907
221117;000000;2227.5400000;2235.7100000;2200.2600000;2212.9300000;24148446544
221118;000000;2208.3900000;2211.7000000;2189.9300000;2206.3200000;19136818848
221121;000000;2204.8300000;2204.8300000;2161.4600000;2166.3100000;28436757875
221122;000000;2179.5700000;2199.9600000;2169.6500000;2196.0400000;21662506627
221123;000000;2196.8200000;2217.3800000;2180.7600000;2211.8900000;32851169911
221124;000000;2214.1400000;2225.9100000;2206.1800000;2210.9500000;20453035569
221125;000000;2209.3100000;2211.0500000;2190.6700000;2195.1700000;18941833213
221128;000000;2180.3200000;2182.0600000;2163.4800000;2177.4500000;25223602158
221129;000000;2181.8100000;2191.2800000;2178.3400000;2185.3200000;20992445432
221130;000000;2183.8900000;2184.1300000;2172.6800000;2174.5300000;15614173509
221201;000000;2189.6500000;2193.3200000;2183.6100000;2187.2900000;20444539548
221202;000000;2188.6900000;2189.3000000;2173.5500000;2180.4400000;22178539704
221205;000000;2181.1000000;2210.5600000;2174.2200000;2208.2800000;36532963667
221206;000000;2204.6300000;2208.0200000;2184.6600000;2196.2400000;21963601369
221207;000000;2184.0800000;2193.7100000;2166.7900000;2192.8800000;27358135033
221208;000000;2196.1700000;2197.7700000;2174.5700000;2184.4300000;22453264972
221209;000000;2177.6000000;2183.9200000;2169.1000000;2177.8500000;16680618038
221212;000000;2179.2600000;2185.4900000;2163.3300000;2173.1600000;19271625548
221213;000000;2175.2900000;2177.8300000;2154.5400000;2174.3800000;24782796241
221214;000000;2171.1200000;2171.1200000;2154.6800000;2159.8100000;20957070410
221215;000000;2149.7100000;2150.2500000;2115.2900000;2126.8000000;30414676016
221216;000000;2118.4300000;2135.7800000;2116.0800000;2132.7500000;19687751464
221219;000000;2131.8200000;2138.9900000;2109.5700000;2129.9800000;30452830145
221220;000000;2071.6300000;2119.3700000;2071.6300000;2119.3700000;33942194242
221221;000000;2136.4800000;2139.3000000;2102.3600000;2116.1300000;30054530946
221222;000000;2124.3700000;2134.4500000;2114.9100000;2122.9100000;22364213938
221223;000000;2122.1800000;2128.2500000;2110.5900000;2124.0200000;17505514193
221226;000000;2128.9500000;2139.7800000;2127.9000000;2139.2100000;21263243847
221227;000000;2143.1800000;2154.3200000;2138.2600000;2150.9200000;21521334242
221228;000000;2150.4000000;2152.3900000;2136.7400000;2139.7700000;18788251356
221229;000000;2134.9300000;2149.9000000;2134.9000000;2147.0600000;15755102447
221230;000000;2149.3100000;2154.4400000;2139.8500000;2154.1200000;16660737683
230103;000000;2158.6400000;2174.2300000;2157.7600000;2172.6800000;12640876447
230104;000000;2171.8100000;2179.4900000;2162.1100000;2168.4200000;11500562158
230105;000000;2170.4000000;2171.9400000;2154.1800000;2156.6700000;9781371925
230106;000000;2157.4000000;2160.0600000;2153.3900000;2156.3900000;7616667461
230109;000000;2164.1900000;2169.6900000;2162.0400000;2163.5000000;18125048871
230110;000000;2162.7000000;2162.7000000;2145.1500000;2159.5100000;14588944992
230111;000000;2156.2800000;2190.3100000;2153.6000000;2186.9800000;35205621665
230112;000000;2193.4500000;2194.6800000;2177.4900000;2185.9300000;21372233542
230113;000000;2188.8600000;2204.1600000;2179.8200000;2199.9400000;27660718394
230116;000000;2205.6200000;2224.9000000;2205.0800000;2224.9000000;27270613062
230117;000000;2225.7700000;2226.2000000;2196.8400000;2196.8400000;31354389814
230118;000000;2188.9000000;2206.5900000;2177.9100000;2196.2600000;24420019293
230119;000000;2189.0200000;2193.9300000;2162.1100000;2168.8300000;25563984230
